----
| *Title* | *CGP* | *Author* | *Date* | *SuDoc*
:-----------------|:-----------------|:-----------------|:-----------------|:-----------------
"Helping U.S. citizens abroad during the COVID-19 pandemic and other international crises : role of the Department of State / Cory R. Gill.",1127913,https://catalog.gpo.gov/F/?func=direct&doc_number=1127913&local_base=GPO01PUB,"Gill, Cory R.",2020,LC 14.24:IF 11548/
"Herd immunity for COVID-19.",1124980,https://catalog.gpo.gov/F/?func=direct&doc_number=1124980&local_base=GPO01PUB,"No data",2020,GA 1.13/21-4:GAO-20-646 SP
"The Heroes Act : education-related provisions / Cassandria Dortch.",1129537,https://catalog.gpo.gov/F/?func=direct&doc_number=1129537&local_base=GPO01PUB,"Dortch, Cassandria",2020,LC 14.23:R 46506/
"Hospital experiences responding to the COVID-19 pandemic : results of a National Pulse Survey March 23-27, 2020 / U.S. Department of Health and Human Services, Office of Inspector General.",1118642,https://catalog.gpo.gov/F/?func=direct&doc_number=1118642&local_base=GPO01PUB,"United States. Department of Health and Human Services. Office of Inspector General",2020,HE 1.75:OEI-06-20-00300
"Housing finance system: future reforms should consider past plans and vulnerabilities highlighted by pandemic : report to congressional addressees.",1171521,https://catalog.gpo.gov/F/?func=direct&doc_number=1171521&local_base=GPO01PUB,"United States. Government Accountability Office",2022,GA 1.13:GAO-22-104284
"Housing insecurity and the COVID-19 pandemic.",1177519,https://catalog.gpo.gov/F/?func=direct&doc_number=1177519&local_base=GPO01PUB,"No data",2021,FR 2.2:IN 7/2
"Housing resources during COVID-19 for human trafficking survivors.",1160637,https://catalog.gpo.gov/F/?func=direct&doc_number=1160637&local_base=GPO01PUB,"No data",2021,HE 25.2:H 81
"How to save a life : successful models for protecting communities from COVID-19 : joint hearing before Subcommittee on Civil Rights and Human Services and the Subcommittee on Health, Employment, Labor, and Pensions of the Committee on Education and Labor, U.S. House of Representatives, One Hundred Seventeenth Congress, first session, hearing held in Washington, DC, September 28, 2021.",1207853,https://catalog.gpo.gov/F/?func=direct&doc_number=1207853&local_base=GPO01PUB,"United States. Congress. House. Committee on Education and Labor. Subcommittee on Civil Rights and Human Services",2022,Y 4.ED 8/1:117-27
"How to use your N95 respirator.",1175171,https://catalog.gpo.gov/F/?func=direct&doc_number=1175171&local_base=GPO01PUB,"No data",2022,HE 20.7008:R 31
"Hybrid hearing with Secretary of Health and Human Services Alex M. Azar II : hearing before the Select Subcommittee on the Coronavirus Crisis of the Committee on Oversight and Reform, House of Representatives, One Hundred Sixteenth Congress, second session, October 2, 2020.",1133819,https://catalog.gpo.gov/F/?func=direct&doc_number=1133819&local_base=GPO01PUB,"United States. Congress. House. Committee on Oversight and Reform. Select Subcommittee on the Coronavirus Crisis",2020,Y 4.OV 2:116-124
"Hydraulic properties of rock units and chemical quality of water for INEL-1 : a 10,365-foot deep test hole drilled at the Idaho National Engineering Laboratory, Idaho / by Larry J. Mann.",1120048,https://catalog.gpo.gov/F/?func=direct&doc_number=1120048&local_base=GPO01PUB,"Mann, Larry J.",1986,I 19.42/4:86-4020
"Hydrogeology of sand-plain aquifers in Carlton, Kanabec, and Pine Counties, east central Minnesota / by C.F. Meyette.",1120163,https://catalog.gpo.gov/F/?func=direct&doc_number=1120163&local_base=GPO01PUB,"Myette, C. F.",1986,I 19.42/4:85-4334
"Hydrologic and climatologic factors affecting water levels of Devils Lake, North Dakota / by Gregg J. Wiche.",1120303,https://catalog.gpo.gov/F/?func=direct&doc_number=1120303&local_base=GPO01PUB,"Wiche, Gregg J.",1986,I 19.42/4:86-4320
"ICE's management of COVID-19 in its facilities provides lessons learned for future pandemic responses / Office of Inspector General.",1164119,https://catalog.gpo.gov/F/?func=direct&doc_number=1164119&local_base=GPO01PUB,"United States. Department of Homeland Security. Office of Inspector General",2021,HS 1.22:21-58
"The IRS in the pandemic : hearing before the Subcommittee on Government Operations of the Committee on Oversight and Reform, House of Representatives, One Hundred Sixteenth Congress, second session, October 7, 2020.",1133954,https://catalog.gpo.gov/F/?func=direct&doc_number=1133954&local_base=GPO01PUB,"United States. Congress. House. Committee on Oversight and Reform. Subcommittee on Government Operations",2020,Y 4.OV 2:116-125
"Identification of deaths with post-acute sequelae of COVID-19 from death certificate literal text : United States, January 1, 2020-June 30, 2022 / Farida B. Ahmad and three others.",1208137,https://catalog.gpo.gov/F/?func=direct&doc_number=1208137&local_base=GPO01PUB,"Ahmad, Farida B.",2022,HE 20.6202:C 83/3
"Immigration detention: ICE efforts to address COVID-19 in detention facilities : report to congressional committees.",1159625,https://catalog.gpo.gov/F/?func=direct&doc_number=1159625&local_base=GPO01PUB,"United States. Government Accountability Office",2021,GA 1.13:GAO-21-414
"Impact of COVID-19 on assessments and accountability under the Elementary and Secondary Education Act.",1125998,https://catalog.gpo.gov/F/?func=direct&doc_number=1125998&local_base=GPO01PUB,"No data",2020,ED 1.2:C 81/5
"Impact of COVID-19 on the local jail population, January-June 2020 / Todd D. Minton, Zhen Zeng, and Laura M. Maruschak.",1138725,https://catalog.gpo.gov/F/?func=direct&doc_number=1138725&local_base=GPO01PUB,"Minton, Todd D.",2020,J 29.13:C 83
"Implementación de estrategias de mitigación para comunidades con transmisión local de COVID-19.",1119058,https://catalog.gpo.gov/F/?func=direct&doc_number=1119058&local_base=GPO01PUB,"No data",2020,HE 20.7002:C 81/16/SPANISH
"Implementation of Title I of the CARES Act : hearing before the Committee on Small Business and Entrepreneurship, United States Senate, One Hundred Sixteenth Congress, second session, June 10, 2020.",1231905,https://catalog.gpo.gov/F/?func=direct&doc_number=1231905&local_base=GPO01PUB,"United States. Congress. Senate. Committee on Small Business and Entrepreneurship",2023,Y 4.SM 1/2:S.HRG.116-605
"Implementation of mitigation strategies for communities with local COVID-19 transmission.",1117476,https://catalog.gpo.gov/F/?func=direct&doc_number=1117476&local_base=GPO01PUB,"No data",2020,HE 20.7002:C 81/16
"In focus : COVID-19 and the Wuhan Institute of Virology.",1151532,https://catalog.gpo.gov/F/?func=direct&doc_number=1151532&local_base=GPO01PUB,"United States. Congress. House. Permanent Select Committee on Intelligence",2021,Y 4.IN 8/18:C 83/3
"Independence Day celebrations : estimated costs and COVID-19 protective measures for 2020 Fourth of July events : report to congressional requesters.",1158702,https://catalog.gpo.gov/F/?func=direct&doc_number=1158702&local_base=GPO01PUB,"United States. Government Accountability Office",2021,GA 1.13:GAO-21-458
"Indian Health Service: relief funding and agency response to COVID-19 pandemic : report to congressional addressees.",1176223,https://catalog.gpo.gov/F/?func=direct&doc_number=1176223&local_base=GPO01PUB,"United States. Government Accountability Office",2022,GA 1.13:GAO-22-104360
"Indian education : schools need more assistance to provide distance learning: testimony before the Committee on Indian Affairs, U.S. Senate / statement of Melissa Emrey-Arras.",1171440,https://catalog.gpo.gov/F/?func=direct&doc_number=1171440&local_base=GPO01PUB,"United States. Government Accountability Office",2021,GA 1.5/2:GAO-21-492 T
"Ineffective implementation of corrective actions diminishes DHS' oversight of Its pandemic planning / Office of Inspector General.",1134740,https://catalog.gpo.gov/F/?func=direct&doc_number=1134740&local_base=GPO01PUB,"United States. Department of Homeland Security. Office of Inspector General",2020,HS 1.22:21-14
"Inefficient, ineffective, and inequitable : the Trump Administration's failed response to the coronavirus crisis : interim staff report / Select Subcommittee on the Coronavirus Crisis.",1170609,https://catalog.gpo.gov/F/?func=direct&doc_number=1170609&local_base=GPO01PUB,"United States. Congress. House. Committee on Oversight and Reform. Select Subcommittee on the Coronavirus Crisis",2020,Y 4.OV 2:R 31/3
"Infection control deficiencies were widespread and persistent in nursing homes prior to COVID-19 pandemic.",1121812,https://catalog.gpo.gov/F/?func=direct&doc_number=1121812&local_base=GPO01PUB,"United States. Government Accountability Office",2020,GA 1.41:GAO-20-576 R
"Inspection of health and safety measures at select IRS Taxpayer Assistance Centers during the COVID-19 pandemic.",1169979,https://catalog.gpo.gov/F/?func=direct&doc_number=1169979&local_base=GPO01PUB,"United States. Office of the Inspector General for Tax Administration",2021,T 1.80:2021-IE-R 004
"Inspection of health and safety measures at select IRS facilities during the COVID-19 pandemic.",1172715,https://catalog.gpo.gov/F/?func=direct&doc_number=1172715&local_base=GPO01PUB,"United States. Office of the Inspector General for Tax Administration",2021,T 1.80:2021-IE-R 003
"Intelligence community support to pandemic preparedness and response / Michael E. DeVine.",1128083,https://catalog.gpo.gov/F/?func=direct&doc_number=1128083&local_base=GPO01PUB,"Devine, Michael E. (Analyst in Intelligence and National Security)",2020,LC 14.24:IF 11537/
"Interim economic projections for 2020 and 2021.",1121721,https://catalog.gpo.gov/F/?func=direct&doc_number=1121721&local_base=GPO01PUB,"No data",2020,Y 10.2:EC 7/33
"Interim guidance for administrators of US K-12 schools and child care programs to plan, prepare, and respond to coronavirus disease 2019 (COVID-19).",1118458,https://catalog.gpo.gov/F/?func=direct&doc_number=1118458&local_base=GPO01PUB,"No data",2020,HE 20.7008:C 81/8
"Interim guidance for implementing safety practices for critical infrastructure workers who may have had exposure to a person with suspected or confirmed COVID-19.",1119588,https://catalog.gpo.gov/F/?func=direct&doc_number=1119588&local_base=GPO01PUB,"No data",2020,HE 20.7008:C 81/14
"Interior, environment, and related agencies appropriations for 2021 : hearings before a subcommittee of the Committee on Appropriations, House of Representatives, One Hundred Sixteenth Congress, second session / Subcommittee on Interior, Environment, and Related Agencies.",1149426,https://catalog.gpo.gov/F/?func=direct&doc_number=1149426&local_base=GPO01PUB,"United States. Congress. House. Committee on Appropriations. Subcommittee on Interior, Environment, and Related Agencies",2021,Y 4.AP 6/1:IN 8/6/2021/
"International family planning assistance : USAID has faced implementation challenges related to U.S. policy and COVID-19 : report to congressional requesters.",1180682,https://catalog.gpo.gov/F/?func=direct&doc_number=1180682&local_base=GPO01PUB,"United States. Government Accountability Office",2022,GA 1.13:GAO-22-104228
"Internet access index : measuring the availability and household adoption of high-speed internet / prepared by M. Ross Alexander and 7 others.",1175833,https://catalog.gpo.gov/F/?func=direct&doc_number=1175833&local_base=GPO01PUB,"Alexander, M. Ross",2021,E 1.2:IN 8/12
"Investigation into Federal Government Experts, LLC / Majority staff.",1170618,https://catalog.gpo.gov/F/?func=direct&doc_number=1170618&local_base=GPO01PUB,"United States. Congress. House. Committee on Oversight and Reform. Select Subcommittee on the Coronavirus Crisis",2021,Y 4.OV 2:F 31
"Investigation of One Medical's administration of coronavirus vaccines / Majority staff.",1170622,https://catalog.gpo.gov/F/?func=direct&doc_number=1170622&local_base=GPO01PUB,"United States. Congress. House. Committee on Oversight and Reform. Select Subcommittee on the Coronavirus Crisis",2021,Y 4.OV 2:C 81/2
"Israel: regulation of COVID-19 digital contact tracing.",1133895,https://catalog.gpo.gov/F/?func=direct&doc_number=1133895&local_base=GPO01PUB,"No data",2020,LC 42.2:IS 7/10
"Johnny Isakson and David P. Roe, M.D. Veterans Health Care and Benefits Improvement Act of 2020.",1150094,https://catalog.gpo.gov/F/?func=direct&doc_number=1150094&local_base=GPO01PUB,"United States",2021,AE 2.110:116-315
"Joint antitrust statement regarding COVID-19.",1133925,https://catalog.gpo.gov/F/?func=direct&doc_number=1133925&local_base=GPO01PUB,"United States. Department of Justice. Antitrust Division",2020,J 1.2:AN 8/14
"Jooji faafidda jeermiska : Gacan ka gayso kahortagga faadda cudurrada neefmareenka sida COVID-19.",1117858,https://catalog.gpo.gov/F/?func=direct&doc_number=1117858&local_base=GPO01PUB,"No data",2020,HE 20.7002:C 81/6/SOMALI
"K-12 schools and child care programs : FAQs for administrators, teachers, and parents.",1136202,https://catalog.gpo.gov/F/?func=direct&doc_number=1136202&local_base=GPO01PUB,"No data",2021,HE 20.7002:SCH 6/6
"Keep calm and wash your hands.",1118065,https://catalog.gpo.gov/F/?func=direct&doc_number=1118065&local_base=GPO01PUB,"No data",2020,HE 20.7002:H 19/4/LARGE/ENG.
"Keep calm and wash your hands.",1118893,https://catalog.gpo.gov/F/?func=direct&doc_number=1118893&local_base=GPO01PUB,"No data",2020,HE 20.7002:H 19/4/SMALL/ENG.
"Keep your baby healthy and safe : take these steps during the COVID-19 pandemic.",1136398,https://catalog.gpo.gov/F/?func=direct&doc_number=1136398&local_base=GPO01PUB,"No data",2021,HE 20.7002:B 11/3
"Key questions to inform USAID's COVID-19 response.",1122287,https://catalog.gpo.gov/F/?func=direct&doc_number=1122287&local_base=GPO01PUB,"United States. Agency for International Development. Office of Inspector General",2020,ID 1.2:C 81
"Kisa pou fè si ou malad avèkmaladi kowonaviris 2019 (COVID-19) : Si ou malad avèk COVID-19 oswa ou sispèk ou enfekte avèk viris ki lakòz COVID-19 lan , swiv etap yo ki anba a pou ede evite maladi a gaye sou moun lakay ou ak nan kominote ou.",1117796,https://catalog.gpo.gov/F/?func=direct&doc_number=1117796&local_base=GPO01PUB,"No data",2020,HE 20.7002:C 81/43/HAITIAN-CREOLE
"Labor market effects of local spread of COVID-19 / Michael Dalton.",1158326,https://catalog.gpo.gov/F/?func=direct&doc_number=1158326&local_base=GPO01PUB,"Dalton, Michael R.",2020,L 2.138:524
"Lavez-vouz les mains!.",1118875,https://catalog.gpo.gov/F/?func=direct&doc_number=1118875&local_base=GPO01PUB,"No data",2020,HE 20.7002:H 19/3/FR.
"Legal issues related to the COVID-19 outbreak : an overview / Caitlain Devereaux Lewis.",1118154,https://catalog.gpo.gov/F/?func=direct&doc_number=1118154&local_base=GPO01PUB,"Lewis, Caitlain Devereaux",2020,LC 14.25:LSB 10433/
"Lessons learned from remote working during COVID-19 : can the government save money through maximizing efficient use of leased space? : hearing before the Committee on Environment and Public Works, United States Senate, One Hundred Sixteenth Congress, second session, July 29, 2020.",1130405,https://catalog.gpo.gov/F/?func=direct&doc_number=1130405&local_base=GPO01PUB,"United States. Congress. Senate. Committee on Environment and Public Works",2020,Y 4.P 96/10:S.HRG.116-264
